Lines,Lon,VehicleNumber,Time,Lat,Brigade
727,21.0179029,1200,2024-02-17 17:25:49,52.1520349,426
739,21.039801,1201,2024-02-17 17:25:49,52.080574,424
139,21.023966,1202,2024-02-17 17:25:48,52.179604,2
727,20.9236467,1203,2024-02-17 17:25:50,52.0556021,428
166,21.0665244,1204,2024-02-17 17:25:49,52.1383715,657
727,21.0245994,1205,2024-02-17 17:25:49,52.1792124,422
709,21.025963,1206,2024-02-17 17:25:48,52.077137,423
168,21.0275974,1207,2024-02-17 17:25:49,52.2081434,5
739,21.0180169,1208,2024-02-17 17:25:50,52.1224884,425
166,21.0221365,1209,2024-02-17 17:25:50,52.2289659,1
139,20.9980392,1211,2024-02-17 10:31:17,52.1861949,62
739,21.0290605,1212,2024-02-17 17:25:48,52.0972564,427
222,20.995672,1213,2024-02-17 13:32:09,52.188423,2
106,20.9979777,1214,2024-02-17 17:25:49,52.1860704,5
106,20.965078,1216,2024-02-17 17:25:30,52.247695,3
106,20.9878329,1217,2024-02-17 17:25:50,52.2341912,5
118,20.995476,1218,2024-02-16 21:36:32,52.188267,4
739,20.995651,1219,2024-02-17 17:25:04,52.1884616,014
166,21.0489486,1220,2024-02-17 17:25:50,52.2375137,3
139,21.1137557,1221,2024-02-17 17:25:49,52.1054369,1
106,20.9902354,1222,2024-02-17 17:25:49,52.2346086,2
168,20.9959796,1223,2024-02-17 17:25:49,52.1933662,6
319,20.9970234,1224,2024-02-17 14:45:04,52.1870296,08
181,21.0460776,1400,2024-02-16 22:19:58,52.2647985,4
178,21.0441716,1401,2024-02-16 21:48:23,52.2651036,012
319,21.11496,1411,2024-02-16 23:15:10,52.2344962,02
168,21.095356,1412,2024-02-17 17:25:50,52.230293,4
173,21.2178912,1413,2024-02-17 17:25:49,52.2143257,2
521,21.116531,1414,2024-02-17 15:57:26,52.2331114,214
146,21.2033494,1415,2024-02-17 17:25:50,52.1594982,450
168,21.114899,1416,2024-02-17 14:05:40,52.232984,1
183,21.1383552,1417,2024-02-17 17:25:47,52.2436129,2
213,21.205013,1418,2024-02-17 17:25:48,52.159794,2
N25,21.116475,1419,2024-02-17 05:49:23,52.233071,191
183,21.1177457,1420,2024-02-17 14:37:42,52.2334324,3
146,21.088314,1421,2024-02-17 17:25:45,52.220322,449
146,21.053503,1422,2024-02-17 17:25:46,52.235336,438
147,21.0553837,1424,2024-02-17 17:25:49,52.2323876,435
115,21.1715764,1425,2024-02-17 17:25:50,52.2097735,4
115,21.185305,1426,2024-02-17 17:25:48,52.246956,1
147,21.1161529,1427,2024-02-17 17:25:49,52.2350035,450
N21,21.116009,1428,2024-02-17 16:57:34,52.2343077,185
115,21.170328,1429,2024-02-17 17:25:50,52.277096,5
117,21.1161894,1430,2024-02-17 17:22:54,52.2331625,2
240,21.0426091,1500,2024-02-16 23:48:54,52.2659643,1
166,21.042645,1501,2024-02-16 23:53:56,52.2659898,2
118,21.043481,1502,2024-02-16 23:21:10,52.2662026,3
169,21.042511,1505,2024-02-16 23:47:03,52.266041,2
170,21.0443976,1506,2024-02-16 20:08:25,52.2647371,2
156,21.042558,1508,2024-02-17 04:46:14,52.266596,06
126,21.0434276,1509,2024-02-16 23:02:46,52.2662273,3
303,21.044993,1513,2024-02-17 00:43:55,52.264548,1
107,21.04407,1519,2024-02-16 22:59:22,52.2654801,5
147,21.11669,1520,2024-02-17 10:14:45,52.23479,4
173,21.17326,1521,2024-02-17 17:25:40,52.2434533,1
N72,21.116791,1522,2024-02-17 05:26:42,52.233098,219
N21,21.115488,1523,2024-02-17 05:04:59,52.233296,2
147,21.1338617,1524,2024-02-17 17:25:47,52.2026033,436
147,21.223238,1525,2024-02-17 17:25:49,52.217801,439
173,21.11533,1526,2024-02-17 00:38:45,52.233233,5
168,21.116141,1527,2024-02-16 23:01:56,52.234826,1
N03,21.117181,1528,2024-02-17 05:12:32,52.233031,3
153,21.116978,1529,2024-02-17 10:09:07,52.234688,2
115,21.242458,1530,2024-02-17 17:25:47,52.169981,3
119,20.997931,1532,2024-02-16 13:18:48,52.186345,06
168,21.0660883,1533,2024-02-17 17:25:41,52.204625,2
141,21.0838017,1534,2024-02-17 17:25:39,52.2427917,9
166,20.997453,1535,2024-02-17 11:44:52,52.186199,6
156,21.046696,1536,2024-02-16 23:27:53,52.263913,4
118,21.043053,1537,2024-02-16 23:53:36,52.266133,2
118,21.0197133,1538,2024-02-17 17:25:43,52.24617,1
126,21.045011,1539,2024-02-17 05:55:54,52.264758,1
169,21.049814,1540,2024-02-17 17:25:40,52.291988,2
197,21.048185,1541,2024-02-16 13:09:56,52.26405,011
123,21.1024817,1542,2024-02-17 17:25:45,52.22472,6
212,21.0663033,1543,2024-02-17 17:25:47,52.2772317,4
123,21.04643,1544,2024-02-16 23:01:21,52.264061,09
122,20.903583,1545,2024-02-17 17:08:37,52.228176,7
123,21.068665,1546,2024-02-17 17:25:46,52.2504783,5
123,21.044668,1548,2024-02-17 04:48:09,52.264648,08
122,20.986529,1549,2024-02-17 17:25:49,52.269368,5
122,21.047116,1550,2024-02-17 00:54:07,52.264006,012
123,21.0509267,1551,2024-02-17 17:25:33,52.252535,2
197,20.975841,1552,2024-02-17 17:25:37,52.289606,3
106,21.019331,1553,2024-02-17 17:25:40,52.246331,1
122,20.8973583,1554,2024-02-17 17:25:40,52.23968,8
126,21.045529,1555,2024-02-17 04:54:28,52.264028,2
181,20.9460585,1800,2024-02-17 17:25:46,52.2939698,1
512,21.0504738,1801,2024-02-17 17:25:49,52.2523823,3
166,21.0558681,1802,2024-02-17 17:25:49,52.1531049,5
512,21.0474853,1803,2024-02-17 17:25:42,52.2603715,4
170,21.0438525,1804,2024-02-16 22:31:34,52.2652406,05
156,21.048208,1805,2024-02-17 03:04:28,52.264208,1
117,21.0469371,1806,2024-02-17 05:20:51,52.263789,06
221,21.046234,1807,2024-02-16 19:21:51,52.264761,02
197,21.0446006,1808,2024-02-17 17:25:40,52.2647785,6
181,20.9861585,1809,2024-02-17 17:25:48,52.2692686,4
156,21.0444265,1810,2024-02-17 13:34:34,52.2649116,3
512,21.049675,1811,2024-02-17 17:25:49,52.286022,5
221,21.044446,1812,2024-02-16 23:22:29,52.2649048,1
512,21.0699731,1813,2024-02-17 17:25:43,52.2904291,1
170,21.0828891,1814,2024-02-17 17:25:45,52.275614,4
197,21.0427521,1815,2024-02-17 00:50:36,52.2664216,7
170,21.0255393,1816,2024-02-17 17:25:48,52.2594885,3
181,21.0478216,1817,2024-02-16 19:52:26,52.2645378,3
123,21.045633,1818,2024-02-17 17:00:21,52.264924,6
181,20.9324836,1819,2024-02-17 17:25:49,52.3063311,3
115,21.1168661,1830,2024-02-17 02:33:39,52.2344623,1
166,21.0265753,1833,2024-02-17 17:25:45,52.2144645,4
173,21.116396,1835,2024-02-17 09:51:29,52.234805,4
173,21.252208,1838,2024-02-17 17:25:50,52.2332878,3
338,21.0455458,1839,2024-02-16 18:25:33,52.2644413,04
173,21.1154253,1840,2024-02-17 12:03:24,52.2331376,4
N44,21.115929,1842,2024-02-17 05:30:33,52.233141,207
173,21.0704003,1843,2024-02-17 17:25:48,52.2507975,5
169,21.0424,1844,2024-02-17 17:25:47,52.2498741,1
Z31,21.1170761,1845,2024-02-17 08:01:28,52.2330715,2
170,21.03703,1846,2024-02-17 17:25:41,52.2526038,2
141,21.0242573,1848,2024-02-17 17:25:44,52.2001453,7
115,21.115648,1849,2024-02-17 00:10:09,52.2331235,2
115,21.1153433,1851,2024-02-17 00:11:54,52.2332886,6
N71,21.115332,1855,2024-02-17 17:25:44,52.2346041,184
303,21.0467765,1856,2024-02-17 09:30:04,52.2640023,3
730,21.2873836,1857,2024-02-17 17:25:41,52.1820738,61
141,20.981809,1858,2024-02-17 17:25:49,52.1911755,4
173,21.1158273,1859,2024-02-16 21:52:57,52.2343605,3
N21,21.1171793,1862,2024-02-17 05:28:28,52.2330143,1
N25,21.1167851,1863,2024-02-17 06:01:45,52.2331366,192
115,21.115656,1869,2024-02-17 00:04:39,52.233248,3
251,21.0496271,1901,2024-02-17 17:25:50,52.1740217,2
E-1,20.997366,1903,2024-02-15 10:23:09,52.185998,04
222,20.996773,1904,2024-02-16 16:59:27,52.18585,5
900,20.995118,1905,2024-02-15 09:50:34,52.185748,1
222,21.02007,1906,2024-02-17 17:25:31,52.215871,5
251,21.1231374,1907,2024-02-17 17:25:49,52.0894959,3
319,20.9953259,1908,2024-02-17 01:24:14,52.1858191,01
222,21.0074057,1909,2024-02-17 17:25:49,52.1892509,2
222,21.0223524,1910,2024-02-17 17:25:50,52.22859,3
222,20.9958877,1911,2024-02-17 17:25:50,52.1933917,1
222,20.997381,1912,2024-02-17 07:22:30,52.186066,6
251,21.09993,1914,2024-02-17 17:25:49,52.135414,1
166,20.995308,1915,2024-02-16 23:11:47,52.186676,010
119,20.995284,1916,2024-02-16 23:07:42,52.186626,06
106,21.026533,1917,2024-02-17 17:25:48,52.237419,6
319,20.9952281,1918,2024-02-17 09:05:55,52.1866442,03
222,21.011978,1919,2024-02-17 17:25:45,52.24588,4
222,20.9953607,1920,2024-02-17 09:47:56,52.1859392,4
331,20.9953632,1990,2024-02-16 16:24:30,52.1862169,01
331,20.995135,1991,2024-02-16 23:23:58,52.186341,03
331,20.995315,1992,2024-02-16 23:21:30,52.18656,04
331,20.995377,1993,2024-02-17 02:00:41,52.1866,04
331,20.995354,1994,2024-02-17 00:10:33,52.186329,05
331,20.9952892,1996,2024-02-16 21:32:16,52.1862274,02
166,20.995093,1997,2024-02-17 02:04:45,52.186385,010
119,20.995277,1998,2024-02-17 00:14:31,52.186317,07
136,21.051952,2000,2024-02-17 17:25:49,52.150269,1
189,20.9148672,2001,2024-02-17 17:25:50,52.1996117,1
189,20.949165,2002,2024-02-17 17:25:46,52.19212,6
519,21.004742,2004,2024-02-17 17:25:49,52.228493,419
402,20.9966149,2005,2024-02-17 14:44:25,52.1862556,8
319,20.9967542,2006,2024-02-08 11:45:23,52.1857972,03
519,21.008312,2007,2024-02-17 17:25:50,52.228989,421
504,20.997896,2008,2024-02-17 08:57:55,52.188408,2
739,20.9951555,2009,2024-02-17 08:19:26,52.1875672,09
172,20.960278,2010,2024-02-17 17:25:49,52.211212,8
739,20.997061,2012,2024-02-16 12:21:06,52.186321,012
189,20.9971701,2013,2024-02-17 14:00:59,52.1862179,027
504,20.9980314,2014,2024-02-17 17:03:08,52.1861537,6
N01,20.9978859,2016,2024-02-17 14:56:31,52.1874807,3
136,20.9855927,2017,2024-02-17 17:25:50,52.2027685,9
L50,21.3727815,20174,2024-02-17 17:25:48,52.1753481,1
N31,20.99851,2018,2024-02-17 11:42:11,52.187958,267
189,20.9005606,2019,2024-02-17 17:25:48,52.2389842,3
522,21.002743,2020,2024-02-17 17:25:50,52.229305,413
189,20.9971051,2021,2024-02-17 12:25:33,52.1869337,021
189,21.03455,2022,2024-02-17 17:25:49,52.173477,8
189,20.9979574,2023,2024-02-17 10:02:54,52.1880286,5
525,20.9972726,2024,2024-02-17 12:19:31,52.1868837,1
162,20.9984842,2025,2024-02-17 13:39:10,52.1883494,014
165,20.9952024,2026,2024-02-17 13:35:55,52.1871416,3
525,20.995201,2027,2024-02-17 13:02:08,52.187397,1
709,20.996485,2028,2024-02-17 12:58:28,52.187752,429
217,21.049175,2029,2024-02-17 17:25:50,52.1507,3
522,20.9966837,2030,2024-02-17 13:04:09,52.1878097,013
148,20.9728594,2031,2024-02-17 17:25:48,52.1731601,3
172,20.9951687,2032,2024-02-17 11:26:27,52.1875701,3
189,20.9980019,2033,2024-02-17 10:21:39,52.1879709,9
522,20.9979379,2034,2024-02-17 08:05:06,52.1876634,010
710,20.9964249,2036,2024-02-16 13:33:39,52.1868675,08
522,21.080235,2037,2024-02-17 17:25:49,52.157658,415
189,20.9985211,2038,2024-02-17 13:32:59,52.1882759,021
709,21.0184304,2039,2024-02-17 17:25:49,52.1232057,3
401,20.998585,2040,2024-02-17 13:50:27,52.18811,022
189,21.0417637,2041,2024-02-17 17:25:50,52.1709202,12
401,20.996571,2042,2024-02-15 16:41:16,52.187561,022
522,20.997532,2044,2024-02-17 08:55:55,52.185764,7
504,20.999166,2045,2024-02-17 17:25:50,52.178715,6
522,20.9984466,2046,2024-02-17 13:36:07,52.1883044,09
719,20.920741,2200,2024-02-17 01:00:24,52.196391,2
105,20.922934,2201,2024-02-17 11:26:15,52.195929,4
517,20.914682,2202,2024-02-17 17:25:49,52.199684,3
716,20.921314,2203,2024-02-16 19:31:12,52.196426,067
717,20.922216,2204,2024-02-15 14:07:32,52.197108,068
184,20.919263,2205,2024-02-17 07:15:24,52.196489,6
187,20.8620389,2206,2024-02-17 17:25:50,52.1909289,1
191,20.9190144,2207,2024-02-17 16:52:34,52.1968309,09
177,20.920674,2208,2024-02-17 01:00:05,52.196403,3
187,20.921753,2209,2024-02-17 17:25:50,52.196812,5
517,20.9215234,2210,2024-02-17 11:23:30,52.1964034,5
105,20.921161,2211,2024-02-16 20:00:26,52.19644,010
136,20.9200381,2212,2024-02-17 14:46:13,52.1965794,015
401,20.920794,2214,2024-02-17 16:50:01,52.196539,1
105,20.921873,2216,2024-02-16 20:22:50,52.196264,09
148,20.922028,2217,2024-02-17 16:20:22,52.196235,012
124,20.921676,2218,2024-02-17 11:42:52,52.196224,2
191,20.9418312,2219,2024-02-17 17:25:48,52.2051896,M3
177,20.92219,2220,2024-02-16 20:31:38,52.196224,07
717,20.921044,2221,2024-02-17 00:21:10,52.196338,64
184,20.920336,2222,2024-02-13 16:22:33,52.196613,6
517,20.922875,2223,2024-02-17 00:58:50,52.195958,4
184,20.946833,2224,2024-02-17 17:25:50,52.238956,5
716,20.9306012,2225,2024-02-17 17:25:49,52.2249312,1
105,20.951252,2226,2024-02-17 17:25:48,52.227383,4
184,20.923895,2227,2024-02-17 17:25:48,52.252586,2
523,21.0684521,2228,2024-02-17 17:25:45,52.229915,11
172,20.919921,2229,2024-02-16 17:36:19,52.196638,2
517,20.920191,2230,2024-02-17 11:12:40,52.196721,3
717,20.922914,2231,2024-02-17 10:40:23,52.195671,65
184,20.922338,2232,2024-02-17 11:02:09,52.19565,7
523,20.920546,2233,2024-02-16 17:00:10,52.196556,017
187,20.922844,2234,2024-02-16 21:02:07,52.195869,6
317,20.923091,2235,2024-02-16 19:58:15,52.196081,06
136,20.921383,2236,2024-02-17 03:24:44,52.197155,5
171,20.92017,2237,2024-02-15 00:59:59,52.19669,4
172,21.0521942,2238,2024-02-17 17:25:49,52.184993,5
187,20.918846,2239,2024-02-17 12:10:37,52.197126,4
523,20.913286,2240,2024-02-17 17:25:49,52.239864,4
716,20.920004,2241,2024-02-17 10:41:41,52.196593,01
105,20.8967232,2242,2024-02-17 17:25:49,52.2310779,5
187,20.921496,2243,2024-02-16 23:40:14,52.196221,5
N32,20.920836,2244,2024-02-17 06:02:58,52.196333,102
743,20.922396,2246,2024-02-16 20:40:03,52.196143,1
184,20.921328,2247,2024-02-16 19:19:07,52.196398,09
716,20.8678586,2248,2024-02-17 17:25:50,52.2105645,3
177,20.922231,2249,2024-02-17 11:33:53,52.195736,6
523,20.918898,2250,2024-02-17 05:12:52,52.196604,10
401,20.920694,2251,2024-02-17 11:26:54,52.196506,010
401,20.922661,2252,2024-02-16 22:13:16,52.195557,1
136,21.053196,2253,2024-02-17 17:25:50,52.146187,2
401,20.9222,2254,2024-02-16 21:41:39,52.195779,013
105,20.922578,2255,2024-02-16 23:08:19,52.195718,3
105,20.9221584,2256,2024-02-17 17:13:59,52.1957177,6
ZA1,20.923007,2257,2024-02-16 19:28:04,52.1961221,01
401,20.9215424,2258,2024-02-17 00:59:48,52.197244,4
187,20.9225985,2259,2024-02-16 21:35:37,52.1970872,10
L20,21.2630715,25181,2024-02-17 17:25:49,52.1076861,1
L20,21.4834615,25183,2024-02-17 02:05:51,52.1323468,1
L22,21.0778588,25184,2024-02-17 17:16:46,52.2677066,2
L22,21.4026733,25185,2024-02-16 18:40:31,52.2014551,1
L51,21.244681,25188,2024-02-16 21:26:35,52.0831066,02
L22,21.3296871,25189,2024-02-17 17:23:22,52.1411435,1
414,21.043326,3400,2024-02-16 22:05:27,52.265521,09
511,21.0433915,3401,2024-02-16 22:35:44,52.2654536,2
112,21.0496581,3402,2024-02-17 17:25:49,52.2919813,7
500,21.041612,3403,2024-02-17 17:25:45,52.3003056,446
738,21.1868938,3404,2024-02-17 17:25:49,52.415165,3
738,21.0651808,3405,2024-02-17 17:25:49,52.2744075,1
731,20.948562,3406,2024-02-17 17:25:48,52.3470176,3
731,21.0009593,3407,2024-02-17 17:25:48,52.2917193,2
509,21.0469783,3408,2024-02-17 17:25:49,52.2648893,13
126,21.0013935,3409,2024-02-17 17:25:44,52.3138748,3
162,21.0833511,3410,2024-02-17 17:25:46,52.1911671,1
199,21.0436883,3411,2024-02-17 17:25:49,52.266125,05
705,21.0384166,3412,2024-02-17 17:25:46,52.40562,61
520,21.01221,3413,2024-02-17 17:25:47,52.22891,1
160,21.0461166,3414,2024-02-16 09:01:42,52.2650716,716
N63,21.046522,3415,2024-02-17 11:28:44,52.264753,247
132,21.0483888,3416,2024-02-17 16:22:02,52.2643475,2
126,21.0466141,3417,2024-02-17 17:25:48,52.2922438,2
120,21.0462426,3418,2024-02-17 17:25:48,52.2651173,6
120,21.0472621,3419,2024-02-17 17:25:47,52.330802,2
500,21.0440416,3420,2024-02-17 17:25:49,52.2781016,443
738,21.0818788,3421,2024-02-17 17:25:48,52.2950386,2
162,21.0570956,3422,2024-02-17 17:25:48,52.1929828,2
120,21.050701,3423,2024-02-17 17:25:40,52.325043,4
735,21.0117546,3424,2024-02-17 17:25:47,52.4537701,62
414,21.0468751,3425,2024-02-17 12:47:18,52.2634448,06
738,21.0485108,3426,2024-02-17 17:25:47,52.2645215,3
735,20.994596,3427,2024-02-17 17:25:45,52.29818,65
120,21.0619345,3428,2024-02-17 17:25:48,52.3616655,3
102,21.0480508,3429,2024-02-16 21:32:45,52.2646665,547
527,21.0570226,3430,2024-02-17 17:25:46,52.2987026,518
527,21.0430795,3431,2024-02-16 23:16:21,52.2653266,515
511,20.9426691,3432,2024-02-17 17:25:49,52.348699,1
511,21.0432185,3433,2024-02-17 00:01:46,52.265937,3
511,20.930061,3434,2024-02-17 17:25:49,52.291317,3
140,21.0475456,3435,2024-02-17 02:44:23,52.2633195,3
705,21.0477805,3436,2024-02-16 23:39:54,52.2646735,65
162,21.047327,3437,2024-02-17 17:25:45,52.2647118,3
245,21.0474743,3438,2024-02-16 21:19:07,52.2632406,2
127,21.0027535,3439,2024-02-17 17:25:47,52.2278473,3
517,21.0484,3440,2024-02-14 19:36:21,52.264551,013
509,21.0294513,3441,2024-02-17 17:25:49,52.2562143,3
527,21.0484713,3442,2024-02-17 17:25:45,52.2644796,517
245,21.0478671,3443,2024-02-17 11:36:42,52.264506,05
509,21.0476343,3444,2024-02-17 04:26:32,52.2646208,1
503,21.043603,3445,2024-02-17 11:21:51,52.265298,014
500,21.0459166,3446,2024-02-16 11:34:23,52.264795,6
145,21.0472251,3447,2024-02-17 00:18:20,52.2647228,10
160,21.0436135,3448,2024-02-17 00:28:33,52.2658248,516
112,20.9381021,3449,2024-02-17 17:25:47,52.275052,1
518,21.0485728,3450,2024-02-16 19:10:43,52.2647286,012
500,20.982253,3451,2024-02-17 17:25:48,52.2536854,445
527,21.0476773,3452,2024-02-17 02:03:38,52.2647033,010
160,21.0478283,3453,2024-02-17 17:25:49,52.2701563,513
160,21.0030796,3454,2024-02-17 17:25:50,52.229348,514
509,21.0429836,3455,2024-02-17 07:22:17,52.2656275,020
520,21.0429158,3456,2024-02-17 15:42:20,52.2655585,2
723,20.924057,3457,2024-02-17 17:25:48,52.3979511,2
162,21.0442825,3458,2024-02-16 23:35:43,52.2660155,6
520,21.046866,3459,2024-02-17 12:40:52,52.264993,5
160,21.0474776,3460,2024-02-16 21:28:49,52.264749,716
145,21.0365261,3461,2024-02-17 17:25:49,52.2888347,3
120,21.048758,3462,2024-02-17 17:25:48,52.2922538,1
145,21.1110283,3463,2024-02-17 17:25:49,52.2825478,6
735,21.0435256,3464,2024-02-17 05:48:16,52.26586,65
132,21.0437506,3465,2024-02-17 00:59:37,52.2655878,07
132,21.0441673,3466,2024-02-17 00:02:19,52.2655231,5
511,20.953451,3467,2024-02-17 17:25:45,52.307607,2
138,21.0466478,3468,2024-02-17 05:37:50,52.2647786,8
138,21.0448056,3469,2024-02-16 20:28:08,52.2659115,3
L-5,21.0344613,35131,2024-02-16 23:45:12,52.0831595,2
L13,21.0361398,35132,2024-02-17 17:25:47,52.0272761,687
L12,20.8961576,35133,2024-02-16 22:56:22,52.0077801,684
L-5,21.0353838,35134,2024-02-16 20:28:38,52.0834736,1
L25,21.2171676,35136,2024-02-16 23:48:37,51.9827078,1
L-5,20.897654,35137,2024-02-17 17:25:49,52.0564946,689
L-5,21.029477,35138,2024-02-17 17:25:46,52.074774,688
L39,21.0348996,35139,2024-02-17 17:24:28,52.08338,3
L13,21.0351501,35140,2024-02-17 14:10:30,52.0833053,688
L-2,21.034132,35141,2024-02-12 14:14:11,51.9594601,684
L12,20.9692385,35155,2024-02-17 17:25:48,52.0407285,690
L13,21.0333946,35159,2024-02-16 22:09:52,52.0832261,04
154,20.9487535,4200,2024-02-17 17:25:49,52.1808844,2
713,20.861485,4201,2024-02-17 17:25:50,52.215939,2
717,20.8367992,4202,2024-02-17 17:25:49,52.1928264,3
177,20.9128319,4203,2024-02-17 17:25:50,52.2392089,6
122,20.922363,4204,2024-02-17 13:42:09,52.196419,7
713,20.9294482,4205,2024-02-17 17:25:49,52.2247742,1
714,20.921005,4206,2024-02-16 19:43:03,52.196793,04
717,20.9679034,4207,2024-02-17 17:25:50,52.2190915,1
124,20.941715,4208,2024-02-17 17:25:50,52.174282,1
N41,20.92219,4209,2024-02-17 14:52:31,52.196461,182
249,20.9220002,4210,2024-02-17 14:02:00,52.1964924,2
733,20.802082,4211,2024-02-17 17:25:49,52.090633,1
220,20.897924,4212,2024-02-17 17:25:47,52.232067,6
