Lines,Lon,VehicleNumber,Time,Lat,Brigade
727,20.954924,1203,2024-02-17 17:21:19,52.041794,428
166,21.0612504,1204,2024-02-17 17:21:20,52.1409129,657
727,21.0240071,1205,2024-02-17 17:21:20,52.1800425,422
709,21.0189309,1206,2024-02-17 17:21:19,52.0885032,423
168,21.0109267,1207,2024-02-17 17:21:20,52.2112434,5
739,21.0175496,1208,2024-02-17 17:21:19,52.1430202,425
166,21.0363864,1209,2024-02-17 17:21:20,52.2349677,1
139,20.9980392,1211,2024-02-17 10:31:17,52.1861949,62
739,21.044979,1212,2024-02-17 17:21:19,52.099529,427
222,20.995672,1213,2024-02-17 13:32:09,52.188423,2
106,20.9980226,1214,2024-02-17 08:31:36,52.1860409,5
106,20.965093,1216,2024-02-17 17:21:09,52.247678,3
106,21.0070979,1217,2024-02-17 17:21:19,52.2383997,5
118,20.995476,1218,2024-02-16 21:36:32,52.188267,4
739,20.995666,1219,2024-02-17 06:52:58,52.188496,014
166,21.0371371,1220,2024-02-17 17:21:19,52.2322661,3
139,21.0927126,1221,2024-02-17 17:21:19,52.1049735,1
106,20.976763,1222,2024-02-17 17:21:20,52.2323809,2
168,20.9959789,1223,2024-02-17 17:21:19,52.1933532,6
319,20.9970234,1224,2024-02-17 14:45:04,52.1870296,08
181,21.0460776,1400,2024-02-16 22:19:58,52.2647985,4
178,21.0441716,1401,2024-02-16 21:48:23,52.2651036,012
319,21.11496,1411,2024-02-16 23:15:10,52.2344962,02
168,21.0894614,1412,2024-02-17 17:21:19,52.2200562,4
173,21.2175442,1413,2024-02-17 17:21:20,52.2144131,2
521,21.116531,1414,2024-02-17 15:57:26,52.2331114,214
146,21.204571,1415,2024-02-17 17:21:13,52.159514,450
168,21.114899,1416,2024-02-17 14:05:40,52.232984,1
183,21.1265429,1417,2024-02-17 17:21:20,52.2343022,2
213,21.1886947,1418,2024-02-17 17:21:15,52.1499447,2
N25,21.116475,1419,2024-02-17 05:49:23,52.233071,191
183,21.1177457,1420,2024-02-17 14:37:42,52.2334324,3
146,21.104408,1421,2024-02-17 17:21:20,52.212471,449
146,21.038767,1422,2024-02-17 17:21:17,52.242794,438
147,21.058369,1424,2024-02-17 17:21:20,52.2320645,435
115,21.1614105,1425,2024-02-17 17:21:19,52.2256916,4
115,21.160475,1426,2024-02-17 17:21:19,52.240761,1
147,21.1175072,1427,2024-02-17 14:51:25,52.234714,450
N21,21.116009,1428,2024-02-17 16:57:34,52.2343077,185
115,21.1703329,1429,2024-02-17 17:21:19,52.2770919,5
117,21.1161767,1430,2024-02-17 17:21:20,52.2331689,2
240,21.0426091,1500,2024-02-16 23:48:54,52.2659643,1
166,21.042645,1501,2024-02-16 23:53:56,52.2659898,2
118,21.043481,1502,2024-02-16 23:21:10,52.2662026,3
169,21.042511,1505,2024-02-16 23:47:03,52.266041,2
170,21.0443976,1506,2024-02-16 20:08:25,52.2647371,2
156,21.042558,1508,2024-02-17 04:46:14,52.266596,06
126,21.0434276,1509,2024-02-16 23:02:46,52.2662273,3
303,21.044993,1513,2024-02-17 00:43:55,52.264548,1
107,21.04407,1519,2024-02-16 22:59:22,52.2654801,5
147,21.11669,1520,2024-02-17 10:14:45,52.23479,4
173,21.199798,1521,2024-02-17 17:21:05,52.247671,1
N72,21.116791,1522,2024-02-17 05:26:42,52.233098,219
N21,21.115488,1523,2024-02-17 05:04:59,52.233296,2
147,21.1495817,1524,2024-02-17 17:21:11,52.2009583,436
147,21.19312,1525,2024-02-17 17:21:19,52.207396,439
173,21.11533,1526,2024-02-17 00:38:45,52.233233,5
168,21.116141,1527,2024-02-16 23:01:56,52.234826,1
N03,21.117181,1528,2024-02-17 05:12:32,52.233031,3
153,21.116978,1529,2024-02-17 10:09:07,52.234688,2
115,21.221163,1530,2024-02-17 17:21:07,52.166849,3
119,20.997931,1532,2024-02-16 13:18:48,52.186345,06
168,21.089145,1533,2024-02-17 17:21:08,52.2199633,2
141,21.095955,1534,2024-02-17 17:21:18,52.2438083,9
166,20.997453,1535,2024-02-17 11:44:52,52.186199,6
156,21.046696,1536,2024-02-16 23:27:53,52.263913,4
118,21.043053,1537,2024-02-16 23:53:36,52.266133,2
118,21.0197133,1538,2024-02-17 17:21:14,52.24617,1
126,21.045011,1539,2024-02-17 05:55:54,52.264758,1
169,21.032606,1540,2024-02-17 17:21:17,52.293926,2
197,21.048185,1541,2024-02-16 13:09:56,52.26405,011
123,21.083549,1542,2024-02-17 17:21:13,52.225906,6
212,21.0566533,1543,2024-02-17 17:21:17,52.2749733,4
123,21.04643,1544,2024-02-16 23:01:21,52.264061,09
122,20.903583,1545,2024-02-17 17:08:37,52.228176,7
123,21.0847517,1546,2024-02-17 17:21:18,52.2508033,5
123,21.044668,1548,2024-02-17 04:48:09,52.264648,08
122,20.976785,1549,2024-02-17 17:21:19,52.2662317,5
122,21.047116,1550,2024-02-17 00:54:07,52.264006,012
123,21.0476583,1551,2024-02-17 17:21:18,52.24693,2
197,20.9758217,1552,2024-02-17 17:21:09,52.289675,3
106,21.021145,1553,2024-02-17 17:21:10,52.2446917,1
122,20.9007967,1554,2024-02-17 17:21:11,52.239115,8
126,21.045529,1555,2024-02-17 04:54:28,52.264028,2
181,20.933408,1800,2024-02-17 17:21:19,52.3054951,1
512,21.041763,1801,2024-02-17 17:21:16,52.249733,3
166,21.0656688,1802,2024-02-17 17:21:14,52.1422775,5
512,21.0671263,1803,2024-02-17 17:21:15,52.2771265,4
170,21.0438525,1804,2024-02-16 22:31:34,52.2652406,05
156,21.048208,1805,2024-02-17 03:04:28,52.264208,1
117,21.0469371,1806,2024-02-17 05:20:51,52.263789,06
221,21.046234,1807,2024-02-16 19:21:51,52.264761,02
197,21.0445615,1808,2024-02-17 17:21:13,52.2647316,6
181,20.9858775,1809,2024-02-17 17:21:18,52.2693886,4
156,21.0444265,1810,2024-02-17 13:34:34,52.2649116,3
512,21.0496515,1811,2024-02-17 17:21:18,52.285984,5
221,21.044446,1812,2024-02-16 23:22:29,52.2649048,1
512,21.0696808,1813,2024-02-17 17:21:16,52.2799105,1
170,21.0808205,1814,2024-02-17 17:21:15,52.2775943,4
197,21.0427521,1815,2024-02-17 00:50:36,52.2664216,7
170,21.0345048,1816,2024-02-17 17:21:19,52.2553165,3
181,21.0478216,1817,2024-02-16 19:52:26,52.2645378,3
123,21.045633,1818,2024-02-17 17:00:21,52.264924,6
181,20.9497503,1819,2024-02-17 17:21:18,52.290304,3
115,21.1168661,1830,2024-02-17 02:33:39,52.2344623,1
166,21.0345965,1833,2024-02-17 17:21:13,52.2025616,4
173,21.116396,1835,2024-02-17 09:51:29,52.234805,4
173,21.2617081,1838,2024-02-17 17:21:18,52.2482768,3
338,21.0455458,1839,2024-02-16 18:25:33,52.2644413,04
173,21.1154253,1840,2024-02-17 12:03:24,52.2331376,4
N44,21.115929,1842,2024-02-17 05:30:33,52.233141,207
173,21.0842405,1843,2024-02-17 17:21:16,52.2503213,5
169,21.0343476,1844,2024-02-17 17:21:14,52.254928,1
Z31,21.1170761,1845,2024-02-17 08:01:28,52.2330715,2
170,21.0350216,1846,2024-02-17 17:21:14,52.2581751,2
141,21.0326688,1848,2024-02-17 17:21:14,52.2047238,7
115,21.115648,1849,2024-02-17 00:10:09,52.2331235,2
115,21.1153433,1851,2024-02-17 00:11:54,52.2332886,6
N71,21.115333,1855,2024-02-17 17:21:14,52.2346156,184
303,21.0467765,1856,2024-02-17 09:30:04,52.2640023,3
730,21.2912195,1857,2024-02-17 17:21:16,52.170909,61
141,20.9750948,1858,2024-02-17 17:21:12,52.1845386,4
173,21.1158273,1859,2024-02-16 21:52:57,52.2343605,3
N21,21.1171793,1862,2024-02-17 05:28:28,52.2330143,1
N25,21.1167851,1863,2024-02-17 06:01:45,52.2331366,192
115,21.115656,1869,2024-02-17 00:04:39,52.233248,3
251,21.0761,1901,2024-02-17 17:21:20,52.168,2
E-1,20.997366,1903,2024-02-15 10:23:09,52.185998,04
222,20.996773,1904,2024-02-16 16:59:27,52.18585,5
900,20.995118,1905,2024-02-15 09:50:34,52.185748,1
222,21.022604,1906,2024-02-17 17:21:14,52.206148,5
251,21.1231137,1907,2024-02-17 17:21:20,52.0895017,3
319,20.9953259,1908,2024-02-17 01:24:14,52.1858191,01
222,21.0216495,1909,2024-02-17 17:21:20,52.1943589,2
222,21.0180841,1910,2024-02-17 17:21:20,52.2364792,3
222,20.9958884,1911,2024-02-17 17:21:19,52.1933992,1
222,20.997381,1912,2024-02-17 07:22:30,52.186066,6
251,21.087389,1914,2024-02-17 17:21:19,52.15876,1
166,20.995308,1915,2024-02-16 23:11:47,52.186676,010
119,20.995284,1916,2024-02-16 23:07:42,52.186626,06
106,21.021969,1917,2024-02-17 17:21:17,52.244457,6
319,20.9952281,1918,2024-02-17 09:05:55,52.1866442,03
222,21.017834,1919,2024-02-17 17:21:17,52.237568,4
222,20.9953607,1920,2024-02-17 09:47:56,52.1859392,4
331,20.9953632,1990,2024-02-16 16:24:30,52.1862169,01
331,20.995135,1991,2024-02-16 23:23:58,52.186341,03
331,20.995315,1992,2024-02-16 23:21:30,52.18656,04
331,20.995377,1993,2024-02-17 02:00:41,52.1866,04
331,20.995354,1994,2024-02-17 00:10:33,52.186329,05
331,20.9952892,1996,2024-02-16 21:32:16,52.1862274,02
166,20.995093,1997,2024-02-17 02:04:45,52.186385,010
119,20.995277,1998,2024-02-17 00:14:31,52.186317,07
136,21.0528069,2000,2024-02-17 17:21:19,52.1460315,1
189,20.913792,2001,2024-02-17 17:21:20,52.212299,1
189,20.9626326,2002,2024-02-17 17:21:19,52.1888449,6
519,21.0165479,2004,2024-02-17 17:21:19,52.2225599,419
402,20.9966149,2005,2024-02-17 14:44:25,52.1862556,8
319,20.9967542,2006,2024-02-08 11:45:23,52.1857972,03
519,21.008329,2007,2024-02-17 17:21:18,52.228996,421
504,20.997896,2008,2024-02-17 08:57:55,52.188408,2
739,20.9951555,2009,2024-02-17 08:19:26,52.1875672,09
172,20.960913,2010,2024-02-17 17:21:19,52.212227,8
739,20.997061,2012,2024-02-16 12:21:06,52.186321,012
189,20.9971701,2013,2024-02-17 14:00:59,52.1862179,027
504,20.9980314,2014,2024-02-17 17:03:08,52.1861537,6
N01,20.9978859,2016,2024-02-17 14:56:31,52.1874807,3
136,20.9827874,2017,2024-02-17 17:21:19,52.19463,9
L50,21.370913,20174,2024-02-17 17:21:16,52.1818661,1
N31,20.99851,2018,2024-02-17 11:42:11,52.187958,267
189,20.8974105,2019,2024-02-17 17:21:18,52.2394522,3
522,21.0027887,2020,2024-02-17 17:21:20,52.2293979,413
189,20.9971051,2021,2024-02-17 12:25:33,52.1869337,021
189,21.0463896,2022,2024-02-17 17:21:20,52.1774979,8
189,20.9979574,2023,2024-02-17 10:02:54,52.1880286,5
525,20.9972726,2024,2024-02-17 12:19:31,52.1868837,1
162,20.9984842,2025,2024-02-17 13:39:10,52.1883494,014
165,20.9952024,2026,2024-02-17 13:35:55,52.1871416,3
525,20.995201,2027,2024-02-17 13:02:08,52.187397,1
709,20.996485,2028,2024-02-17 12:58:28,52.187752,429
217,21.072403,2029,2024-02-17 17:21:19,52.155258,3
522,20.9966837,2030,2024-02-17 13:04:09,52.1878097,013
148,20.9868282,2031,2024-02-17 17:21:19,52.1577636,3
172,20.9951687,2032,2024-02-17 11:26:27,52.1875701,3
189,20.9980019,2033,2024-02-17 10:21:39,52.1879709,9
522,20.9979379,2034,2024-02-17 08:05:06,52.1876634,010
710,20.9964249,2036,2024-02-16 13:33:39,52.1868675,08
522,21.0802541,2037,2024-02-17 17:21:19,52.1576299,415
189,20.9985211,2038,2024-02-17 13:32:59,52.1882759,021
709,21.0188219,2039,2024-02-17 17:21:19,52.1058949,3
401,20.998585,2040,2024-02-17 13:50:27,52.18811,022
189,21.0240665,2041,2024-02-17 17:21:19,52.1733367,12
401,20.996571,2042,2024-02-15 16:41:16,52.187561,022
522,20.997532,2044,2024-02-17 08:55:55,52.185764,7
504,20.979433,2045,2024-02-17 17:21:16,52.185818,6
522,20.9984466,2046,2024-02-17 13:36:07,52.1883044,09
719,20.920741,2200,2024-02-17 01:00:24,52.196391,2
105,20.922934,2201,2024-02-17 11:26:15,52.195929,4
517,20.936335,2202,2024-02-17 17:21:19,52.2015609,3
716,20.921314,2203,2024-02-16 19:31:12,52.196426,067
717,20.922216,2204,2024-02-15 14:07:32,52.197108,068
184,20.919263,2205,2024-02-17 07:15:24,52.196489,6
187,20.8620161,2206,2024-02-17 17:21:20,52.1909402,1
191,20.9190144,2207,2024-02-17 16:52:34,52.1968309,09
177,20.920674,2208,2024-02-17 01:00:05,52.196403,3
187,20.9217621,2209,2024-02-17 17:21:20,52.1967897,5
517,20.9215234,2210,2024-02-17 11:23:30,52.1964034,5
105,20.921161,2211,2024-02-16 20:00:26,52.19644,010
136,20.9200381,2212,2024-02-17 14:46:13,52.1965794,015
401,20.920794,2214,2024-02-17 16:50:01,52.196539,1
105,20.921873,2216,2024-02-16 20:22:50,52.196264,09
148,20.922028,2217,2024-02-17 16:20:22,52.196235,012
124,20.921676,2218,2024-02-17 11:42:52,52.196224,2
191,20.9597269,2219,2024-02-17 17:21:19,52.2162432,M3
177,20.92219,2220,2024-02-16 20:31:38,52.196224,07
717,20.921044,2221,2024-02-17 00:21:10,52.196338,64
184,20.920336,2222,2024-02-13 16:22:33,52.196613,6
517,20.922875,2223,2024-02-17 00:58:50,52.195958,4
184,20.952129,2224,2024-02-17 17:21:20,52.227783,5
716,20.9158192,2225,2024-02-17 17:21:20,52.2198467,1
105,20.931223,2226,2024-02-17 17:21:19,52.223621,4
184,20.9257809,2227,2024-02-17 17:21:20,52.2622864,2
523,21.034615,2228,2024-02-17 17:21:19,52.221561,11
172,20.919921,2229,2024-02-16 17:36:19,52.196638,2
517,20.920191,2230,2024-02-17 11:12:40,52.196721,3
717,20.922914,2231,2024-02-17 10:40:23,52.195671,65
184,20.922338,2232,2024-02-17 11:02:09,52.19565,7
523,20.920546,2233,2024-02-16 17:00:10,52.196556,017
187,20.922844,2234,2024-02-16 21:02:07,52.195869,6
317,20.923091,2235,2024-02-16 19:58:15,52.196081,06
136,20.921383,2236,2024-02-17 03:24:44,52.197155,5
171,20.92017,2237,2024-02-15 00:59:59,52.19669,4
172,21.0397805,2238,2024-02-17 17:21:18,52.1967646,5
187,20.918846,2239,2024-02-17 12:10:37,52.197126,4
523,20.932546,2240,2024-02-17 17:21:19,52.2402635,4
716,20.920004,2241,2024-02-17 10:41:41,52.196593,01
105,20.897653,2242,2024-02-17 17:21:20,52.2396197,5
187,20.921496,2243,2024-02-16 23:40:14,52.196221,5
N32,20.920836,2244,2024-02-17 06:02:58,52.196333,102
743,20.922396,2246,2024-02-16 20:40:03,52.196143,1
184,20.921328,2247,2024-02-16 19:19:07,52.196398,09
716,20.8825516,2248,2024-02-17 17:21:17,52.2165677,3
177,20.922231,2249,2024-02-17 11:33:53,52.195736,6
523,20.918898,2250,2024-02-17 05:12:52,52.196604,10
401,20.920694,2251,2024-02-17 11:26:54,52.196506,010
401,20.922661,2252,2024-02-16 22:13:16,52.195557,1
136,21.05649,2253,2024-02-17 17:21:15,52.147816,2
401,20.9222,2254,2024-02-16 21:41:39,52.195779,013
105,20.922578,2255,2024-02-16 23:08:19,52.195718,3
105,20.9221584,2256,2024-02-17 17:13:59,52.1957177,6
ZA1,20.923007,2257,2024-02-16 19:28:04,52.1961221,01
401,20.9215424,2258,2024-02-17 00:59:48,52.197244,4
187,20.9225985,2259,2024-02-16 21:35:37,52.1970872,10
L20,21.2631011,25181,2024-02-17 17:21:18,52.1077085,1
L20,21.4834615,25183,2024-02-17 02:05:51,52.1323468,1
L22,21.0778588,25184,2024-02-17 17:16:46,52.2677066,2
L22,21.4026733,25185,2024-02-16 18:40:31,52.2014551,1
L51,21.244681,25188,2024-02-16 21:26:35,52.0831066,02
L22,21.3189081,25189,2024-02-17 17:20:58,52.1521146,1
414,21.043326,3400,2024-02-16 22:05:27,52.265521,09
511,21.0433915,3401,2024-02-16 22:35:44,52.2654536,2
112,21.035586,3402,2024-02-17 17:21:17,52.2965328,7
500,21.0417555,3403,2024-02-17 17:21:15,52.3002426,446
738,21.2046511,3404,2024-02-17 17:21:18,52.4083241,3
738,21.0538336,3405,2024-02-17 17:21:19,52.2758791,1
731,20.9407666,3406,2024-02-17 17:21:18,52.356924,3
731,21.0008253,3407,2024-02-17 17:21:18,52.2913311,2
509,21.0470651,3408,2024-02-17 17:21:16,52.2648746,13
126,21.0010541,3409,2024-02-17 17:21:13,52.3153991,3
162,21.0852816,3410,2024-02-17 17:21:18,52.193295,1
199,21.0436833,3411,2024-02-17 17:21:19,52.26617,05
705,21.0304615,3412,2024-02-17 17:21:19,52.4296221,61
520,21.0041391,3413,2024-02-17 17:21:17,52.241339,1
160,21.0461166,3414,2024-02-16 09:01:42,52.2650716,716
N63,21.046522,3415,2024-02-17 11:28:44,52.264753,247
132,21.0483888,3416,2024-02-17 16:22:02,52.2643475,2
126,21.0586013,3417,2024-02-17 17:21:19,52.3014975,2
120,21.0461368,3418,2024-02-17 17:21:18,52.2650738,6
120,21.0543348,3419,2024-02-17 17:21:17,52.3454171,2
500,21.0447483,3420,2024-02-17 17:21:19,52.2921966,443
738,21.0928825,3421,2024-02-17 17:21:15,52.3083315,2
162,21.0494048,3422,2024-02-17 17:21:16,52.2027858,2
120,21.066721,3423,2024-02-17 17:21:00,52.322015,4
735,21.0117713,3424,2024-02-17 17:21:17,52.4537506,62
414,21.0468751,3425,2024-02-17 12:47:18,52.2634448,06
738,21.0485933,3426,2024-02-17 17:21:18,52.2645633,3
735,20.9895441,3427,2024-02-17 17:21:17,52.3099128,65
120,21.0619868,3428,2024-02-17 17:21:17,52.3617541,3
102,21.0480508,3429,2024-02-16 21:32:45,52.2646665,547
527,21.0521515,3430,2024-02-17 17:21:17,52.292713,518
527,21.0430795,3431,2024-02-16 23:16:21,52.2653266,515
511,20.9513931,3432,2024-02-17 17:21:18,52.3440803,1
511,21.0432185,3433,2024-02-17 00:01:46,52.265937,3
511,20.971592,3434,2024-02-17 17:21:20,52.31517,3
140,21.0475456,3435,2024-02-17 02:44:23,52.2633195,3
705,21.0477805,3436,2024-02-16 23:39:54,52.2646735,65
162,21.0473918,3437,2024-02-17 17:21:17,52.2647803,3
245,21.0474743,3438,2024-02-16 21:19:07,52.2632406,2
127,21.0106223,3439,2024-02-17 17:21:18,52.229757,3
517,21.0484,3440,2024-02-14 19:36:21,52.264551,013
509,21.0355558,3441,2024-02-17 17:21:19,52.2540191,3
527,21.0485958,3442,2024-02-17 17:21:20,52.2646085,517
245,21.0478671,3443,2024-02-17 11:36:42,52.264506,05
509,21.0476343,3444,2024-02-17 04:26:32,52.2646208,1
503,21.043603,3445,2024-02-17 11:21:51,52.265298,014
500,21.0459166,3446,2024-02-16 11:34:23,52.264795,6
145,21.0472251,3447,2024-02-17 00:18:20,52.2647228,10
160,21.0436135,3448,2024-02-17 00:28:33,52.2658248,516
112,20.9289093,3449,2024-02-17 17:21:15,52.2641721,1
518,21.0485728,3450,2024-02-16 19:10:43,52.2647286,012
500,20.9825823,3451,2024-02-17 17:21:20,52.2535283,445
527,21.0476773,3452,2024-02-17 02:03:38,52.2647033,010
160,21.0533825,3453,2024-02-17 17:21:19,52.2627783,513
160,21.0001865,3454,2024-02-17 17:21:09,52.2300128,514
509,21.0429836,3455,2024-02-17 07:22:17,52.2656275,020
520,21.0429158,3456,2024-02-17 15:42:20,52.2655585,2
723,20.9148126,3457,2024-02-17 17:21:18,52.4026985,2
162,21.0442825,3458,2024-02-16 23:35:43,52.2660155,6
520,21.046866,3459,2024-02-17 12:40:52,52.264993,5
160,21.0474776,3460,2024-02-16 21:28:49,52.264749,716
145,21.020759,3461,2024-02-17 17:21:14,52.2877485,3
120,21.0587518,3462,2024-02-17 17:21:20,52.301889,1
145,21.1196303,3463,2024-02-17 17:21:19,52.2697346,6
735,21.0435256,3464,2024-02-17 05:48:16,52.26586,65
132,21.0437506,3465,2024-02-17 00:59:37,52.2655878,07
132,21.0441673,3466,2024-02-17 00:02:19,52.2655231,5
511,20.928392,3467,2024-02-17 17:21:15,52.2911925,2
138,21.0466478,3468,2024-02-17 05:37:50,52.2647786,8
138,21.0448056,3469,2024-02-16 20:28:08,52.2659115,3
L-5,21.0344613,35131,2024-02-16 23:45:12,52.0831595,2
L13,21.0157254,35132,2024-02-17 17:21:19,52.0365026,687
L12,20.8961576,35133,2024-02-16 22:56:22,52.0077801,684
L-5,21.0353838,35134,2024-02-16 20:28:38,52.0834736,1
L25,21.2171676,35136,2024-02-16 23:48:37,51.9827078,1
L-5,20.8976966,35137,2024-02-17 17:21:16,52.0564763,689
L-5,21.0294636,35138,2024-02-17 17:18:45,52.0747731,688
L39,21.0348851,35139,2024-02-17 17:20:28,52.0833648,3
L13,21.0351501,35140,2024-02-17 14:10:30,52.0833053,688
L-2,21.034132,35141,2024-02-12 14:14:11,51.9594601,684
L12,20.9532143,35155,2024-02-17 17:21:16,52.0317638,690
L13,21.0333946,35159,2024-02-16 22:09:52,52.0832261,04
154,20.972567,4200,2024-02-17 17:21:19,52.182232,2
713,20.8329736,4201,2024-02-17 17:21:19,52.2134246,2
717,20.8406429,4202,2024-02-17 17:21:20,52.1827409,3
177,20.9152575,4203,2024-02-17 17:21:19,52.2300766,6
122,20.922363,4204,2024-02-17 13:42:09,52.196419,7
713,20.9308747,4205,2024-02-17 17:21:20,52.2249911,1
714,20.921005,4206,2024-02-16 19:43:03,52.196793,04
717,20.9679395,4207,2024-02-17 17:21:20,52.2190514,1
124,20.943459,4208,2024-02-17 17:21:20,52.175579,1
N41,20.92219,4209,2024-02-17 14:52:31,52.196461,182
249,20.9220002,4210,2024-02-17 14:02:00,52.1964924,2
733,20.791084,4211,2024-02-17 17:21:20,52.081928,1
